position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
15,Rayo Vallecano,38.0,13,4,21,53,73,−20,43,2011-12
8,Rayo Vallecano,38.0,16,5,17,50,66,−16,53,2012-13
12,Rayo Vallecano,38.0,13,4,21,46,80,−34,43,2013-14
11,Rayo Vallecano,38.0,15,4,19,46,68,−22,49,2014-15
18,Rayo Vallecano,38.0,9,11,18,52,73,−21,38,2015-16
20,Rayo Vallecano,38.0,8,8,22,41,70,−29,32,2018-19
12,Rayo Vallecano,38.0,11,9,18,39,50,−11,42,2021-22
