position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
20,Almería,38.0,6,12,20,36,70,−34,30,2010-11
17,Almería,38.0,11,7,20,43,71,−28,40,2013-14
19,Almería,,[g],38,8,8,22,35,64,2014-15
