position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
14,Tenerife,38.0,14,7,17,37,53,−16,35,1990-91
13,Tenerife,38.0,12,10,16,46,50,−4,34,1991-92
5,Tenerife,38.0,15,14,9,59,47,+12,44,1992-93
10,Tenerife,38.0,15,6,17,50,57,−7,36,1993-94
15,Tenerife,38.0,13,9,16,57,57,0,35,1994-95
5,Tenerife,42.0,20,12,10,69,54,+15,72,1995-96
9,Tenerife,42.0,15,11,16,69,57,+12,56,1996-97
16,Tenerife,38.0,11,12,15,44,57,−13,45,1997-98
19,Tenerife,38.0,7,13,18,41,63,−22,34,1998-99
