position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
13,Real Gijón,30,10.0,5.0,15.0,0.049,0.075,-0.025999999999999995,27.77777777777778,1951
14,Real Santander,30,9.0,7.0,14.0,0.045,0.065,-0.020000000000000004,27.77777777777778,1951
15,Las Palmas,30,9.0,4.0,17.0,0.036,0.085,-0.04900000000000001,24.444444444444443,1951
16,Atlético Tetuán,30,7.0,5.0,18.0,0.051,0.085,-0.03400000000000001,21.11111111111111,1951
1,Barcelona,30,19.0,4.0,7.0,0.082,0.043,0.03900000000000001,46.666666666666664,1952
2,Valencia,30,16.0,8.0,6.0,0.066,0.042,0.024,44.44444444444444,1952
3,Real Madrid,30,18.0,3.0,9.0,0.067,0.049,0.018000000000000002,43.333333333333336,1952
4,Español,30,16.0,4.0,10.0,0.064,0.04,0.024,40.0,1952
5,Sevilla,30,16.0,2.0,12.0,0.07,0.057,0.013000000000000005,37.77777777777778,1952
6,Atlético Bilbao,30,14.0,4.0,12.0,0.083,0.052,0.031000000000000007,35.55555555555556,1952
7,Real Gijón,30,11.0,8.0,11.0,0.039,0.054,-0.015,33.33333333333333,1952
8,Atlético Madrid,30,13.0,4.0,13.0,0.065,0.07,-0.0050000000000000044,33.33333333333333,1952
9,Oviedo,30,12.0,5.0,13.0,0.063,0.062,0.0010000000000000009,32.22222222222222,1952
10,Real Sociedad,30,10.0,8.0,12.0,0.054,0.061,-0.006999999999999999,31.11111111111111,1952
11,Real Santander,30,11.0,5.0,14.0,0.046,0.061,-0.015,30.0,1952
12,Valladolid,30,10.0,5.0,15.0,0.048,0.054,-0.005999999999999998,27.77777777777778,1952
13,Celta,30,10.0,5.0,15.0,0.054,0.069,-0.015000000000000006,27.77777777777778,1952
14,Deportivo La Coruña,30,9.0,6.0,15.0,0.049,0.078,-0.028999999999999998,26.666666666666668,1952
15,Málaga,30,10.0,2.0,18.0,0.047,0.069,-0.022000000000000006,24.444444444444443,1952
16,Zaragoza,30,6.0,5.0,19.0,0.038,0.074,-0.036,18.88888888888889,1952
1,Real Madrid,30,17.0,6.0,7.0,0.072,0.041,0.030999999999999993,44.44444444444444,1953
2,Barcelona,30,16.0,4.0,10.0,0.074,0.039,0.034999999999999996,40.0,1953
3,Valencia,30,14.0,6.0,10.0,0.069,0.051,0.01800000000000001,37.77777777777778,1953
4,Español,30,14.0,6.0,10.0,0.05,0.036,0.014000000000000005,37.77777777777778,1953
5,Sevilla,30,15.0,2.0,13.0,0.057,0.049,0.008,35.55555555555556,1953
6,Atlético Bilbao,30,12.0,8.0,10.0,0.054,0.044,0.010000000000000002,35.55555555555556,1953
7,Deportivo La Coruña,30,13.0,5.0,12.0,0.041,0.046,-0.0049999999999999975,34.44444444444444,1953
8,Real Santander,30,12.0,7.0,11.0,0.053,0.061,-0.008,34.44444444444444,1953
9,Real Sociedad,30,11.0,7.0,12.0,0.044,0.058,-0.014000000000000005,32.22222222222222,1953
10,Celta,30,12.0,5.0,13.0,0.047,0.054,-0.006999999999999999,32.22222222222222,1953
11,Atlético Madrid,30,11.0,7.0,12.0,0.057,0.047,0.010000000000000002,32.22222222222222,1953
12,Valladolid,30,12.0,5.0,13.0,0.05,0.06,-0.009999999999999995,32.22222222222222,1953
13,Osasuna,30,12.0,4.0,14.0,0.046,0.054,-0.008,31.11111111111111,1953
14,Jaén,30,11.0,6.0,13.0,0.055,0.07,-0.015000000000000006,31.11111111111111,1953
15,Oviedo,30,8.0,6.0,16.0,0.031,0.053,-0.022,24.444444444444443,1953
16,Real Gijón,30,7.0,2.0,21.0,0.044,0.081,-0.037000000000000005,17.77777777777778,1953
1,Real Madrid,30,20.0,6.0,4.0,0.08,0.031,0.049,51.11111111111111,1954
2,Barcelona,30,17.0,7.0,6.0,0.075,0.039,0.036,45.55555555555556,1954
3,Atlético Bilbao,30,15.0,9.0,6.0,0.078,0.039,0.039,43.333333333333336,1954
4,Sevilla,30,15.0,4.0,11.0,0.074,0.058,0.015999999999999993,37.77777777777778,1954
5,Valencia,30,15.0,3.0,12.0,0.071,0.06,0.010999999999999996,36.666666666666664,1954
6,Hércules,30,11.0,9.0,10.0,0.046,0.057,-0.011000000000000003,34.44444444444444,1954
7,Deportivo La Coruña,30,12.0,6.0,12.0,0.052,0.059,-0.006999999999999999,33.33333333333333,1954
8,Atlético Madrid,30,11.0,7.0,12.0,0.059,0.064,-0.0050000000000000044,32.22222222222222,1954
9,Valladolid,30,11.0,5.0,14.0,0.048,0.056,-0.008,30.0,1954
10,Alavés,30,11.0,5.0,14.0,0.051,0.062,-0.011000000000000003,30.0,1954
11,Celta,30,10.0,7.0,13.0,0.055,0.06,-0.0049999999999999975,30.0,1954
12,Las Palmas,30,10.0,7.0,13.0,0.045,0.069,-0.024000000000000007,30.0,1954
13,Español,30,8.0,10.0,12.0,0.042,0.046,-0.003999999999999997,28.888888888888886,1954
14,Real Sociedad,30,9.0,6.0,15.0,0.048,0.053,-0.0049999999999999975,26.666666666666668,1954
15,Real Santander,30,9.0,2.0,19.0,0.039,0.081,-0.042,22.22222222222222,1954
16,Málaga,30,6.0,7.0,17.0,0.036,0.065,-0.029000000000000005,21.11111111111111,1954
1,Atlético Bilbao,30,22.0,4.0,4.0,0.079,0.031,0.048,53.333333333333336,1955
2,Barcelona,30,22.0,3.0,5.0,0.067,0.026,0.04100000000000001,52.22222222222223,1955
3,Real Madrid,30,18.0,2.0,10.0,0.081,0.039,0.042,42.22222222222222,1955
4,Sevilla,30,17.0,2.0,11.0,0.075,0.044,0.031,40.0,1955
5,Atlético Madrid,30,14.0,5.0,11.0,0.075,0.049,0.025999999999999995,36.666666666666664,1955
6,Valencia,30,13.0,6.0,11.0,0.058,0.05,0.008,35.55555555555556,1955
7,Español,30,14.0,3.0,13.0,0.05,0.056,-0.005999999999999998,34.44444444444444,1955
8,Real Sociedad,30,11.0,8.0,11.0,0.048,0.053,-0.0049999999999999975,33.33333333333333,1955
9,Valladolid,30,13.0,4.0,13.0,0.052,0.055,-0.0030000000000000027,33.33333333333333,1955
10,Celta,30,12.0,3.0,15.0,0.052,0.075,-0.023,30.0,1955
11,Las Palmas,30,11.0,4.0,15.0,0.049,0.06,-0.010999999999999996,28.888888888888886,1955
12,Deportivo La Coruña,30,11.0,4.0,15.0,0.06,0.08,-0.020000000000000004,28.888888888888886,1955
13,Real Murcia,30,10.0,5.0,15.0,0.046,0.066,-0.020000000000000004,27.77777777777778,1955
14,Alavés,30,9.0,6.0,15.0,0.049,0.073,-0.023999999999999994,26.666666666666668,1955
15,Cultural Leonesa,30,5.0,4.0,21.0,0.034,0.065,-0.031,15.555555555555555,1955
16,Hércules,30,5.0,3.0,22.0,0.033,0.086,-0.05299999999999999,14.444444444444443,1955
1,Real Madrid,30,20.0,4.0,6.0,0.074,0.035,0.03899999999999999,48.888888888888886,1956
2,Sevilla,30,17.0,5.0,8.0,0.064,0.049,0.015,43.333333333333336,1956
3,Barcelona,30,16.0,7.0,7.0,0.07,0.037,0.03300000000000001,43.333333333333336,1956
4,Atlético Bilbao,30,16.0,5.0,9.0,0.059,0.045,0.013999999999999999,41.11111111111111,1956
5,Atlético Madrid,30,15.0,4.0,11.0,0.065,0.045,0.020000000000000004,37.77777777777778,1956
6,Osasuna,30,12.0,7.0,11.0,0.04,0.038,0.0020000000000000018,34.44444444444444,1956
7,Español,30,11.0,8.0,11.0,0.039,0.048,-0.009000000000000001,33.33333333333333,1956
8,Valladolid,30,11.0,6.0,13.0,0.052,0.058,-0.006000000000000005,31.11111111111111,1956
9,Zaragoza,30,11.0,6.0,13.0,0.037,0.051,-0.013999999999999999,31.11111111111111,1956
10,Las Palmas,30,9.0,9.0,12.0,0.041,0.058,-0.017,30.0,1956
11,Valencia,30,10.0,7.0,13.0,0.043,0.046,-0.0030000000000000027,30.0,1956
12,Real Sociedad,30,9.0,8.0,13.0,0.039,0.047,-0.008,28.888888888888886,1956
13,Celta,30,8.0,7.0,15.0,0.039,0.047,-0.008,25.555555555555554,1956
14,Jaén,30,9.0,5.0,16.0,0.037,0.055,-0.018000000000000002,25.555555555555554,1956
15,Deportivo La Coruña,30,10.0,2.0,18.0,0.041,0.061,-0.019999999999999997,24.444444444444443,1956
16,Condal,30,7.0,8.0,15.0,0.037,0.057,-0.020000000000000004,24.444444444444443,1956
1,Real Madrid,30,20.0,5.0,5.0,0.071,0.026,0.045,50.0,1957
2,Atlético Madrid,30,16.0,10.0,4.0,0.078,0.043,0.035,46.666666666666664,1957
3,Barcelona,30,17.0,4.0,9.0,0.069,0.038,0.031000000000000007,42.22222222222222,1957
4,Valencia,30,13.0,10.0,7.0,0.056,0.04,0.016,40.0,1957
5,Osasuna,30,15.0,5.0,10.0,0.053,0.043,0.010000000000000002,38.88888888888889,1957
6,Atlético Bilbao,30,14.0,4.0,12.0,0.056,0.048,0.008,35.55555555555556,1957
7,Celta,30,13.0,6.0,11.0,0.05,0.051,-0.000999999999999994,35.55555555555556,1957
8,Español,30,11.0,6.0,13.0,0.048,0.046,0.0020000000000000018,31.11111111111111,1957
9,Real Sociedad,30,10.0,7.0,13.0,0.038,0.044,-0.005999999999999998,30.0,1957
10,Sevilla,30,9.0,7.0,14.0,0.045,0.055,-0.010000000000000002,27.77777777777778,1957
11,Las Palmas,30,9.0,7.0,14.0,0.034,0.065,-0.031,27.77777777777778,1957
12,Real Gijón,30,10.0,4.0,16.0,0.046,0.057,-0.011000000000000003,26.666666666666668,1957
13,Granada,30,11.0,2.0,17.0,0.035,0.053,-0.017999999999999995,26.666666666666668,1957
14,Zaragoza,30,8.0,8.0,14.0,0.039,0.052,-0.012999999999999998,26.666666666666668,1957
15,Valladolid,30,9.0,5.0,16.0,0.045,0.073,-0.027999999999999997,25.555555555555554,1957
16,Jaén,30,9.0,2.0,19.0,0.029,0.058,-0.029,22.22222222222222,1957
1,Barcelona,30,24.0,3.0,3.0,0.096,0.026,0.07,56.666666666666664,1958
2,Real Madrid,30,21.0,5.0,4.0,0.089,0.029,0.06,52.22222222222223,1958
3,Atlético Bilbao,30,17.0,2.0,11.0,0.072,0.033,0.03899999999999999,40.0,1958
4,Valencia,30,13.0,7.0,10.0,0.047,0.041,0.005999999999999998,36.666666666666664,1958
5,Atlético Madrid,30,13.0,6.0,11.0,0.058,0.048,0.010000000000000002,35.55555555555556,1958
6,Betis,30,14.0,4.0,12.0,0.054,0.053,0.0010000000000000009,35.55555555555556,1958
7,Español,30,11.0,7.0,12.0,0.042,0.045,-0.0029999999999999957,32.22222222222222,1958
8,Osasuna,30,12.0,4.0,14.0,0.044,0.059,-0.015,31.11111111111111,1958
9,Zaragoza,30,12.0,4.0,14.0,0.047,0.06,-0.012999999999999998,31.11111111111111,1958
10,Real Sociedad,30,9.0,10.0,11.0,0.032,0.033,-0.0010000000000000009,31.11111111111111,1958
11,Oviedo,30,11.0,5.0,14.0,0.031,0.049,-0.018000000000000002,30.0,1958
12,Sevilla,30,12.0,2.0,16.0,0.044,0.058,-0.014000000000000005,28.888888888888886,1958
13,Granada,30,11.0,4.0,15.0,0.03,0.043,-0.012999999999999998,28.888888888888886,1958
14,Las Palmas,30,10.0,4.0,16.0,0.043,0.069,-0.02600000000000001,26.666666666666668,1958
15,Real Gijón,30,7.0,6.0,17.0,0.025,0.07,-0.045000000000000005,22.22222222222222,1958
16,Celta,30,4.0,5.0,21.0,0.021,0.059,-0.03799999999999999,14.444444444444443,1958
1,Barcelona,30,22.0,2.0,6.0,0.086,0.028,0.057999999999999996,51.11111111111111,1959
2,Real Madrid,30,21.0,4.0,5.0,0.092,0.036,0.056,51.11111111111111,1959
3,Atlético Bilbao,30,19.0,1.0,10.0,0.074,0.045,0.028999999999999998,43.333333333333336,1959
4,Sevilla,30,16.0,4.0,10.0,0.063,0.044,0.019000000000000003,40.0,1959
5,Atlético Madrid,30,15.0,3.0,12.0,0.059,0.04,0.018999999999999996,36.666666666666664,1959
6,Oviedo,30,13.0,7.0,10.0,0.038,0.051,-0.012999999999999998,36.666666666666664,1959
7,Real Betis,30,15.0,3.0,12.0,0.042,0.053,-0.010999999999999996,36.666666666666664,1959
8,Español,30,11.0,8.0,11.0,0.033,0.029,0.004,33.33333333333333,1959
9,Valencia,30,11.0,6.0,13.0,0.037,0.033,0.003999999999999997,31.11111111111111,1959
10,Elche,30,11.0,5.0,14.0,0.041,0.064,-0.023,30.0,1959
11,Zaragoza,30,10.0,5.0,15.0,0.049,0.058,-0.009000000000000001,27.77777777777778,1959
12,Granada,30,10.0,5.0,15.0,0.038,0.052,-0.013999999999999999,27.77777777777778,1959
13,Valladolid,30,11.0,3.0,16.0,0.048,0.061,-0.012999999999999998,27.77777777777778,1959
14,Real Sociedad,30,10.0,3.0,17.0,0.041,0.061,-0.019999999999999997,25.555555555555554,1959
15,Las Palmas,30,8.0,2.0,20.0,0.042,0.075,-0.032999999999999995,20.0,1959
16,Osasuna,30,5.0,3.0,22.0,0.024,0.077,-0.053,14.444444444444443,1959
