position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
1,Real Madrid,30,18.94736842105263,6.315789473684211,4.7368421052631575,0.081,0.04,0.041,70.17543859649122,2000
2,Deportivo La Coruña,30,17.36842105263158,5.526315789473684,7.105263157894736,0.073,0.044,0.028999999999999998,64.03508771929825,2000
3,Mallorca,30,15.789473684210526,8.68421052631579,5.526315789473684,0.061,0.043,0.018000000000000002,62.28070175438597,2000
4,Barcelona,30,13.421052631578947,9.473684210526315,7.105263157894736,0.08,0.057,0.023,55.26315789473685,2000
5,Valencia,30,14.210526315789473,7.105263157894736,8.68421052631579,0.055,0.034,0.020999999999999998,55.26315789473685,2000
6,Celta de Vigo,30,12.631578947368421,8.68421052631579,8.68421052631579,0.051,0.049,0.001999999999999995,51.75438596491229,2000
7,Villarreal,30,12.631578947368421,7.105263157894736,10.263157894736842,0.058,0.052,0.006000000000000005,50.0,2000
8,Málaga,30,12.631578947368421,6.315789473684211,11.052631578947368,0.06,0.061,-0.0010000000000000009,49.122807017543856,2000
9,Espanyol,30,11.052631578947368,6.315789473684211,12.631578947368421,0.046,0.044,0.0020000000000000018,43.859649122807014,2000
10,Alavés,30,11.052631578947368,5.526315789473684,13.421052631578947,0.058,0.059,-0.000999999999999994,42.98245614035088,2000
11,Las Palmas,30,10.263157894736842,5.526315789473684,14.210526315789473,0.042,0.062,-0.019999999999999997,40.35087719298245,2000
12,Athletic Bilbao,30,8.68421052631579,7.894736842105263,13.421052631578947,0.044,0.06,-0.016,37.719298245614034,2000
13,Real Sociedad,30,8.68421052631579,7.894736842105263,13.421052631578947,0.052,0.068,-0.016000000000000007,37.719298245614034,2000
14,Rayo Vallecano,30,7.894736842105263,10.263157894736842,11.842105263157896,0.056,0.068,-0.012000000000000004,37.719298245614034,2000
15,Osasuna,30,7.894736842105263,9.473684210526315,12.631578947368421,0.043,0.054,-0.011000000000000003,36.84210526315789,2000
16,Valladolid,30,7.105263157894736,11.842105263157896,11.052631578947368,0.042,0.05,-0.008,36.84210526315789,2000
17,Zaragoza,30,7.105263157894736,11.842105263157896,11.052631578947368,0.054,0.057,-0.0030000000000000027,36.84210526315789,2000
18,Oviedo,30,8.68421052631579,6.315789473684211,15.0,0.051,0.067,-0.016000000000000007,35.96491228070175,2000
19,Racing Santander,30,7.894736842105263,7.105263157894736,15.0,0.048,0.062,-0.013999999999999999,34.21052631578947,2000
20,Numancia,30,7.894736842105263,7.105263157894736,15.0,0.04,0.064,-0.024,34.21052631578947,2000
1,Valencia,30,16.578947368421055,9.473684210526315,3.9473684210526314,0.051,0.027,0.023999999999999997,65.78947368421053,2001
