position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,0.787980173987896,1.821491318494152,-2.283719966880074,0.09078302297205697,-0.3498729307187688,1.42563737211495,-1.1746578264606848,0.11548130279827301,1979
2,Real Sociedad,0.7217541331641554,1.1956874712295176,-2.728409133451443,1.61300340816008,-0.3498729307187688,0.40191507124646547,-2.2121740812451556,0.11611141003572514,1979
3,Sporting Gijón,-0.13918439754447273,0.5698836239648831,-0.504963300594597,-0.5181051311031522,-0.3498729307187688,-0.045963435383496516,-1.0948488837849564,0.04461297035403736,1979
4,Barcelona,-0.20541043836821335,-0.05592022329975133,-0.9496524671659663,1.0041152540848708,-0.3498729307187688,-0.3658766544048979,-1.1746578264606848,0.03364501706159644,1979
5,Real Betis,-0.3378625200156946,-0.2645215057212961,-0.7273078838802817,1.0041152540848708,-0.3498729307187688,-0.3658766544048979,-0.6159952277305852,0.008125332937837116,1979
6,Valencia,-0.3378625200156946,-0.2645215057212961,-0.7273078838802817,1.0041152540848708,-0.3498729307187688,0.14598449602934432,-0.45637734237912825,0.024215790541527758,1979
7,Athletic Bilbao,-0.40408856083943523,0.36128234154333827,0.16207044926245667,-1.1269932851783613,-0.3498729307187688,0.2739497836379049,-0.2967594570276712,0.02276990120164484,1979
8,Sevilla,-0.47031460166317585,0.15268105912179347,0.16207044926245667,-0.8225492081407567,-0.3498729307187688,0.14598449602934432,-0.05733262900048568,0.005987444738842521,1979
9,Salamanca,-0.47031460166317585,-0.05592022329975133,-0.060274134023227906,-0.2136610540655476,-0.3498729307187688,-0.6857898734262994,-0.8554220557577707,0.004448717966470296,1979
10,Almería,-0.5365406424869165,-0.4731227881428409,-0.28261871730891247,0.6996711770472661,-0.3498729307187688,-0.42985929820917823,0.18209419902669985,-0.03125408315812894,1979
11,Zaragoza,-0.5365406424869165,-0.05592022329975133,0.16207044926245667,-0.5181051311031522,-0.3498729307187688,-0.30189401060061766,-0.6159952277305852,0.011048057428432706,1979
12,Las Palmas,-0.6027666833106571,-0.05592022329975133,0.38441503254814124,-0.8225492081407567,-0.3498729307187688,-0.7497725172305797,0.10228525635097134,-0.04222203645056985,1979
13,Atlético Madrid,-0.6689927241343977,-0.6817240705643858,-0.060274134023227906,0.6996711770472661,-0.3498729307187688,-0.6218072296220191,-0.2967594570276712,-0.018148241666693436,1979
14,Español,-0.7352187649581383,-0.8903253529859305,-0.060274134023227906,1.0041152540848708,-0.3498729307187688,-1.2616336676648219,-0.8554220557577707,-0.021855802448890026,1979
15,Hércules,-0.8676708466056197,-1.0989266354074754,0.16207044926245667,1.0041152540848708,-0.3498729307187688,-0.7497725172305797,-0.6958041704063137,-0.005765344845199392,1979
16,Rayo Vallecano,-1.0001229282531008,-0.8903253529859305,0.8291041991195104,-0.2136610540655476,-0.3498729307187688,-0.1099460791877768,1.0599925684597133,-0.0567428214710585,1979
17,Burgos,-1.3974791731955447,-1.7247304826721097,1.2737933656908795,0.39522710000966155,-0.3498729307187688,-1.1976510238605416,1.0599925684597133,-0.10642913781118354,1979
18,Málaga,1.1191103781065992,-1.0989266354074754,1.4961379489765643,-0.8225492081407567,-0.3498729307187688,-1.2616336676648219,0.820565740432528,-0.098414854820168,1979
