position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Atlético Bilbao,0.4568499698691929,1.821491318494152,-2.061375383594389,-1.431437362215966,-1.4776186879870306,2.0014811663534724,-1.3342757118121418,0.1490771615347074,1955
2,Barcelona,0.3906239290454523,1.821491318494152,-1.8390308003087046,-1.7358814392535704,-1.4776186879870306,1.233689440702109,-1.7333204251907843,0.13223281345024554,1955
3,Real Madrid,-0.20541043836821335,0.9870861888079727,-0.7273078838802817,-2.040325516291175,-1.4776186879870306,2.129446453962033,-0.6958041704063137,0.12575725723160222,1955
4,Sevilla,-0.3378625200156946,0.7784849063864279,-0.504963300594597,-2.040325516291175,-1.4776186879870306,1.7455505911363514,-0.2967594570276712,0.08999256448534344,1955
5,Atlético Madrid,-0.5365406424869165,0.15268105912179347,-0.504963300594597,-1.1269932851783613,-1.4776186879870306,1.7455505911363514,0.10228525635097134,0.07176421868265821,1955
6,Valencia,-0.6027666833106571,-0.05592022329975133,-0.504963300594597,-0.8225492081407567,-1.4776186879870306,0.6578456464635866,0.18209419902669985,0.01843223318199611,1955
7,Español,-0.6689927241343977,0.15268105912179347,-0.060274134023227906,-1.7358814392535704,-1.4776186879870306,0.14598449602934432,0.6609478550810709,-0.0268235777059909,1955
8,Real Sociedad,-0.7352187649581383,-0.4731227881428409,-0.504963300594597,-0.2136610540655476,-1.4776186879870306,0.018019208420783767,0.4215210270538854,-0.021732019205570944,1955
9,Valladolid,-0.7352187649581383,-0.05592022329975133,-0.060274134023227906,-1.431437362215966,-1.4776186879870306,0.2739497836379049,0.5811389124053424,-0.01733245956426267,1955
10,Celta,-0.9338968874293603,-0.2645215057212961,0.38441503254814124,-1.7358814392535704,-1.4776186879870306,0.2739497836379049,2.1773177659199128,-0.09024584277500361,1955
11,Las Palmas,-1.0001229282531008,-0.4731227881428409,0.38441503254814124,-1.431437362215966,-1.4776186879870306,0.08200185222506405,0.980183625783985,-0.04432897883873468,1955
12,Deportivo La Coruña,-1.0001229282531008,-0.4731227881428409,0.38441503254814124,-1.431437362215966,-1.4776186879870306,0.7858109340721472,2.576362479298555,-0.08509239265292409,1955
13,Real Murcia,-1.0663489690768415,-0.6817240705643858,0.38441503254814124,-1.1269932851783613,-1.4776186879870306,-0.1099460791877768,1.459037281838356,-0.07497116727374373,1955
14,Alavés,-1.132575009900582,-0.8903253529859305,0.38441503254814124,-0.8225492081407567,-1.4776186879870306,0.08200185222506405,2.0176998805684554,-0.09172267792571627,1955
15,Cultural Leonesa,-1.7948354181379884,-1.7247304826721097,1.7184825322622488,-1.431437362215966,-1.4776186879870306,-0.8777378048391402,1.3792283391626274,-0.10639819200035378,1955
16,Hércules,-1.861061458961729,-1.7247304826721097,1.9408271155479333,-1.7358814392535704,-1.4776186879870306,-0.9417204486434205,3.0552161353529264,-0.18587996886222735,1955
