position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Barcelona,1.1191103781065992,2.4472951657587863,-1.8390308003087046,-0.2136610540655476,0.777872826549493,2.513342316787715,-1.0948488837849564,0.161521949977861,1992
2,Real Madrid,1.0528843372828585,2.2386938833372416,-1.8390308003087046,0.09078302297205697,0.777872826549493,1.7455505911363514,-1.5737025398393274,0.1483232710539362,1992
3,Deportivo La Coruña,0.8542062148116367,1.821491318494152,-1.61668621702302,0.39522710000966155,0.777872826549493,1.233689440702109,-1.1746578264606848,0.10671312932648623,1992
4,Valencia,0.4568499698691929,1.1956874712295176,-0.9496524671659663,0.39522710000966155,0.777872826549493,0.7858109340721472,-1.1746578264606848,0.08625405789231708,1992
5,Tenerife,0.1919458065742304,0.36128234154333827,-0.9496524671659663,1.61300340816008,0.777872826549493,0.7218282902678669,-0.05733262900048568,0.032291965154202844,1992
6,Atlético Madrid,0.1257197657504898,0.5698836239648831,-0.504963300594597,0.6996711770472661,0.777872826549493,0.2739497836379049,-0.45637734237912825,0.03006123952271894,1992
7,Sevilla,0.1257197657504898,0.7784849063864279,-0.28261871730891247,0.09078302297205697,0.777872826549493,-0.1099460791877768,-0.2967594570276712,0.005233554258071295,1992
8,Athletic Bilbao,-0.0729583567207321,0.7784849063864279,0.38441503254814124,-0.8225492081407567,0.777872826549493,0.3379324274421852,0.10228525635097134,0.007464279889555202,1992
9,Zaragoza,-0.40408856083943523,-0.4731227881428409,0.16207044926245667,1.3085593311224752,0.777872826549493,-0.6857898734262994,0.34171208437815687,-0.0502363194415854,1992
10,Osasuna,-0.47031460166317585,-0.2645215057212961,0.6067596158338259,0.39522710000966155,0.777872826549493,-0.3658766544048979,-0.5361862850548568,0.004479663777300072,1992
11,Celta de Vigo,-0.47031460166317585,-0.8903253529859305,-0.060274134023227906,2.221891562235289,0.777872826549493,-1.4535815990776628,-1.2544667691364133,-0.012395630117991571,1992
12,Sporting Gijón,-0.47031460166317585,-0.4731227881428409,0.38441503254814124,1.0041152540848708,0.777872826549493,-0.6218072296220191,0.7407567977567994,-0.06554194075367505,1992
13,Real Sociedad,-0.47031460166317585,-0.05592022329975133,0.8291041991195104,-0.2136610540655476,0.777872826549493,-0.1099460791877768,0.9003746831082564,-0.04945148314998441,1992
14,Rayo Vallecano,-0.5365406424869165,-1.0989266354074754,-0.060274134023227906,2.5263356392728937,0.777872826549493,-0.4938419420134585,0.10228525635097134,-0.030531138488187483,1992
15,Logroñés,-0.5365406424869165,-0.4731227881428409,0.6067596158338259,0.6996711770472661,0.777872826549493,-1.0057030924477008,0.02247631367524283,-0.05026726525241518,1992
16,Oviedo,-0.6027666833106571,-0.4731227881428409,0.8291041991195104,0.39522710000966155,0.777872826549493,-0.3658766544048979,0.34171208437815687,-0.03562269698860744,1992
17,Albacete,-0.6689927241343977,-0.4731227881428409,1.051448782405195,0.09078302297205697,0.777872826549493,0.40191507124646547,0.9003746831082564,-0.02606968722521967,1992
18,Español,-0.801444805781879,-0.8903253529859305,1.051448782405195,0.6996711770472661,0.777872826549493,-0.4938419420134585,0.6609478550810709,-0.05605082261194681,1992
19,Cádiz,-1.2650270915480635,-1.7247304826721097,1.7184825322622488,1.0041152540848708,0.777872826549493,-1.1336683800562612,1.77827305254127,-0.13631743576542138,1992
20,Real Burgos,-1.2650270915480635,-1.9333317650936546,1.4961379489765643,1.61300340816008,0.777872826549493,-1.1976510238605416,1.6984641098655415,-0.1355944910954799,1992
