position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Barcelona,3.635699929408743,3.49030157786651,-2.506064550165758,-0.8225492081407567,0.777872826549493,3.025203467221957,-2.132365138569427,0.2322974449896074,2010
2,Real Madrid,3.3707957661137806,3.2817002954449657,-2.061375383594389,-1.1269932851783613,0.777872826549493,3.473081973851919,-1.1746578264606848,0.20900848649733195,2010
3,Valencia,1.9800489088152273,1.612890036072607,-0.9496524671659663,-0.2136610540655476,0.777872826549493,1.0417415092892683,-0.2967594570276712,0.05784259508879194,2010
4,Villarreal,1.3840145414015617,0.9870861888079727,-0.28261871730891247,-0.2136610540655476,0.777872826549493,0.40191507124646547,-0.2967594570276712,0.02861535018283603,2010
5,Sevilla,1.1191103781065992,0.7784849063864279,0.16207044926245667,-0.5181051311031522,0.777872826549493,0.9137762216807077,1.0599925684597133,-0.00997922962152903,2010
6,Athletic Bilbao,1.1191103781065992,0.9870861888079727,0.6067596158338259,-1.431437362215966,0.777872826549493,0.7218282902678669,0.5811389124053424,0.0031266118699064694,2010
7,Atlético Madrid,1.1191103781065992,0.7784849063864279,0.16207044926245667,-0.5181051311031522,0.777872826549493,0.9137762216807077,0.4215210270538854,0.019186123662767337,2010
8,Espanyol,0.5230760106929335,0.36128234154333827,1.2737933656908795,-1.431437362215966,0.777872826549493,-0.1099460791877768,0.5811389124053424,-0.03486880650783621,2010
9,Osasuna,0.3906239290454523,-0.05592022329975133,0.8291041991195104,-0.2136610540655476,0.777872826549493,-0.17392872299205708,-0.13714157167621419,-0.004980508553598389,2010
10,Sporting Gijón,0.3906239290454523,-0.4731227881428409,-0.060274134023227906,1.61300340816008,0.777872826549493,-0.8137551610348599,-0.45637734237912825,-0.019625076817406117,2010
11,Málaga,0.32439788822171167,-0.05592022329975133,1.051448782405195,-0.5181051311031522,0.777872826549493,0.40191507124646547,1.618655167189813,-0.0588807096700531,2010
12,Racing Santander,0.32439788822171167,-0.2645215057212961,0.6067596158338259,0.39522710000966155,0.777872826549493,-0.42985929820917823,0.6609478550810709,-0.053128098121351226,2010
13,Zaragoza,0.25817184739797105,-0.2645215057212961,0.8291041991195104,0.09078302297205697,0.777872826549493,-0.4938419420134585,0.4215210270538854,-0.045113815130335674,2010
14,Levante,0.25817184739797105,-0.2645215057212961,0.8291041991195104,0.09078302297205697,0.777872826549493,-0.42985929820917823,0.34171208437815687,-0.038545421479203035,2010
15,Real Sociedad,0.25817184739797105,0.15268105912179347,1.7184825322622488,-1.7358814392535704,0.777872826549493,0.08200185222506405,1.459037281838356,-0.06620299380195695,2010
16,Getafe,0.1919458065742304,-0.2645215057212961,1.051448782405195,-0.2136610540655476,0.777872826549493,0.08200185222506405,0.980183625783985,-0.04432897883873468,2010
17,Mallorca,0.1919458065742304,-0.2645215057212961,1.051448782405195,-0.2136610540655476,0.777872826549493,-0.42985929820917823,0.6609478550810709,-0.053128098121351226,2010
18,Deportivo La Coruña,0.1257197657504898,-0.6817240705643858,0.38441503254814124,1.3085593311224752,0.777872826549493,-1.0696857362519812,-0.05733262900048568,-0.049544320582473725,2010
19,Hércules,-0.40408856083943523,-0.8903253529859305,1.7184825322622488,-0.2136610540655476,0.777872826549493,-0.7497725172305797,0.980183625783985,-0.08232439721647737,2010
20,Almería,-0.7352187649581383,-1.5161292002505649,1.4961379489765643,1.0041152540848708,0.777872826549493,-0.7497725172305797,1.77827305254127,-0.11878108882184783,2010
