position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Barcelona,0.986658296459118,2.4472951657587863,-1.3943416337373353,-0.8225492081407567,0.777872826549493,2.769272892004836,-0.45637734237912825,0.14404749465594702,1993
2,Deportivo La Coruña,0.986658296459118,1.821491318494152,-2.061375383594389,1.0041152540848708,0.777872826549493,0.40191507124646547,-2.3717919665966125,0.12340274835679924,1993
3,Zaragoza,0.32439788822171167,1.1956874712295176,-0.504963300594597,-0.2136610540655476,0.777872826549493,1.4896200159192303,-0.05733262900048568,0.06736465904134993,1993
4,Real Madrid,0.25817184739797105,1.1956874712295176,-0.28261871730891247,-0.5181051311031522,0.777872826549493,0.8497935778764275,0.18209419902669985,0.02720040665378289,1993
5,Athletic Bilbao,0.1257197657504898,0.5698836239648831,-0.504963300594597,0.6996711770472661,0.777872826549493,0.8497935778764275,-0.05733262900048568,0.03813741413539403,1993
6,Sevilla,0.059493724926749154,0.36128234154333827,-0.504963300594597,1.0041152540848708,0.777872826549493,0.529880358855026,-0.45637734237912825,0.0417521374851013,1993
7,Valencia,-0.0729583567207321,0.15268105912179347,-0.28261871730891247,1.0041152540848708,0.777872826549493,0.46589771505074573,0.18209419902669985,0.009664059710209335,1993
8,Racing Santander,-0.20541043836821335,0.36128234154333827,0.38441503254814124,-0.2136610540655476,0.777872826549493,-0.23791136679633737,-0.45637734237912825,0.006679443597954207,1993
9,Oviedo,-0.271636479191954,-0.2645215057212961,-0.060274134023227906,1.3085593311224752,0.777872826549493,-0.30189401060061766,0.10228525635097134,-0.021762965016400713,1993
10,Tenerife,-0.3378625200156946,0.36128234154333827,0.8291041991195104,-0.8225492081407567,0.777872826549493,0.14598449602934432,0.7407567977567994,-0.03046924686652794,1993
11,Real Sociedad,-0.3378625200156946,-0.2645215057212961,0.16207044926245667,1.0041152540848708,0.777872826549493,-0.5578245858177387,-0.05733262900048568,-0.026162524657708984,1993
12,Atlético Madrid,-0.40408856083943523,-0.05592022329975133,0.6067596158338259,0.09078302297205697,0.777872826549493,0.40191507124646547,0.5013299697296139,-0.007841341422534438,1993
13,Albacete,-0.40408856083943523,-0.6817240705643858,-0.060274134023227906,1.9174474851976844,0.777872826549493,0.08200185222506405,0.820565740432528,-0.03703764051766058,1993
14,Sporting Gijón,-0.40408856083943523,0.36128234154333827,1.051448782405195,-1.1269932851783613,0.777872826549493,-0.3658766544048979,0.7407567977567994,-0.05385104279129268,1993
15,Celta de Vigo,-0.5365406424869165,-0.4731227881428409,0.6067596158338259,0.6996711770472661,0.777872826549493,-0.42985929820917823,0.26190314170242834,-0.03489975231866599,1993
16,Logroñés,-0.5365406424869165,-0.8903253529859305,0.16207044926245667,1.9174474851976844,0.777872826549493,-0.045963435383496516,0.820565740432528,-0.042883089498851765,1993
17,Rayo Vallecano,-0.6689927241343977,-0.8903253529859305,0.6067596158338259,1.3085593311224752,0.777872826549493,-0.4938419420134585,0.820565740432528,-0.0633421609330209,1993
18,Valladolid,-0.7352187649581383,-1.0989266354074754,0.6067596158338259,1.61300340816008,0.777872826549493,-1.2616336676648219,0.26190314170242834,-0.07289517069640868,1993
19,Lleida,-0.9338968874293603,-1.3075279178290202,1.051448782405195,1.3085593311224752,0.777872826549493,-1.1976510238605416,0.02247631367524283,-0.059035438724201944,1993
20,Osasuna,-1.0001229282531008,-1.0989266354074754,1.4961379489765643,0.39522710000966155,0.777872826549493,-0.8777378048391402,1.2196104538111705,-0.0991068536792797,1993
