position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,-0.0729583567207321,0.7784849063864279,-1.3943416337373353,-0.8225492081407567,-1.4776186879870306,1.5536026597235106,-0.5361862850548568,0.09216139849516782,1953
2,Barcelona,-0.3378625200156946,0.5698836239648831,-0.7273078838802817,-1.431437362215966,-1.4776186879870306,1.681567947332071,-0.6958041704063137,0.10529818579743307,1953
3,Valencia,-0.47031460166317585,0.15268105912179347,-0.7273078838802817,-0.8225492081407567,-1.4776186879870306,1.3616547283106697,0.26190314170242834,0.04693653341801057,1953
4,Español,-0.47031460166317585,0.15268105912179347,-0.7273078838802817,-0.8225492081407567,-1.4776186879870306,0.14598449602934432,-0.9352309984334993,0.04608980550475003,1953
5,Sevilla,-0.6027666833106571,0.36128234154333827,-0.060274134023227906,-2.040325516291175,-1.4776186879870306,0.5938630026593064,0.10228525635097134,0.019155177851937568,1953
6,Atlético Bilbao,-0.6027666833106571,-0.2645215057212961,-0.7273078838802817,-0.2136610540655476,-1.4776186879870306,0.40191507124646547,-0.2967594570276712,0.02861535018283603,1953
7,Deportivo La Coruña,-0.6689927241343977,-0.05592022329975133,-0.28261871730891247,-1.1269932851783613,-1.4776186879870306,-0.42985929820917823,-0.13714157167621419,-0.016671406515980754,1953
8,Real Santander,-0.6689927241343977,-0.2645215057212961,-0.504963300594597,-0.5181051311031522,-1.4776186879870306,0.3379324274421852,1.0599925684597133,-0.03628375003688935,1953
9,Real Sociedad,-0.801444805781879,-0.4731227881428409,-0.28261871730891247,-0.5181051311031522,-1.4776186879870306,-0.23791136679633737,0.820565740432528,-0.05165126297063854,1953
10,Celta,-0.801444805781879,-0.2645215057212961,-0.060274134023227906,-1.1269932851783613,-1.4776186879870306,-0.045963435383496516,0.5013299697296139,-0.028300412856703577,1953
11,Atlético Madrid,-0.801444805781879,-0.4731227881428409,-0.28261871730891247,-0.5181051311031522,-1.4776186879870306,0.5938630026593064,-0.05733262900048568,0.026446516173011664,1953
12,Valladolid,-0.801444805781879,-0.2645215057212961,-0.060274134023227906,-1.1269932851783613,-1.4776186879870306,0.14598449602934432,0.980183625783985,-0.041406254348139084,1953
13,Osasuna,-0.8676708466056197,-0.2645215057212961,0.16207044926245667,-1.431437362215966,-1.4776186879870306,-0.1099460791877768,0.5013299697296139,-0.031223137347299167,1953
14,Jaén,-0.8676708466056197,-0.4731227881428409,-0.060274134023227906,-0.8225492081407567,-1.4776186879870306,0.46589771505074573,1.77827305254127,-0.0632493235005316,1953
15,Oviedo,-1.2650270915480635,-1.0989266354074754,0.6067596158338259,-0.8225492081407567,-1.4776186879870306,-1.0696857362519812,0.4215210270538854,-0.071418335545696,1953
16,Real Gijón,-1.6623833364905072,-1.3075279178290202,1.7184825322622488,-2.040325516291175,-1.4776186879870306,-0.23791136679633737,2.6561714219742836,-0.1355016536629906,1953
