position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,2.3111791129339303,2.0300926009156965,-1.1719970504516508,-0.5181051311031522,0.777872826549493,1.169706796897829,-0.6159952277305852,0.0782707207121313,2006
2,Barcelona,2.3111791129339303,1.821491318494152,-1.61668621702302,0.39522710000966155,0.777872826549493,1.9374985225491923,-1.1746578264606848,0.13886309872303773,2006
3,Sevilla,1.9800489088152273,1.612890036072607,-0.9496524671659663,-0.2136610540655476,0.777872826549493,1.0417415092892683,-1.0150399411092277,0.09065361753362536,2006
4,Valencia,1.6489187046965241,1.4042887536510622,-0.28261871730891247,-0.8225492081407567,0.777872826549493,0.5938630026593064,-0.45637734237912825,0.044674861975696895,2006
5,Villarreal,1.3840145414015617,0.9870861888079727,-0.28261871730891247,-0.2136610540655476,0.777872826549493,0.018019208420783767,-0.2967594570276712,0.011079003239262477,2006
6,Zaragoza,1.2515624597540804,0.5698836239648831,-0.7273078838802817,1.0041152540848708,0.777872826549493,0.46589771505074573,-0.3765683997033997,0.03518374383396867,2006
7,Atlético Madrid,1.2515624597540804,0.7784849063864279,-0.28261871730891247,0.09078302297205697,0.777872826549493,-0.1099460791877768,-0.6958041704063137,0.02346190006075653,2006
8,Recreativo,0.8542062148116367,0.36128234154333827,0.16207044926245667,0.09078302297205697,0.777872826549493,0.40191507124646547,0.34171208437815687,-0.0005500031014603457,2006
9,Getafe,0.7217541331641554,0.15268105912179347,0.16207044926245667,0.39522710000966155,0.777872826549493,-0.5578245858177387,-1.1746578264606848,0.024876843589809673,2006
10,Racing Santander,0.5893020515166741,-0.2645215057212961,-0.28261871730891247,1.61300340816008,0.777872826549493,-0.3658766544048979,0.02247631367524283,-0.021040020346459257,2006
11,Espanyol,0.5230760106929335,-0.2645215057212961,-0.060274134023227906,1.3085593311224752,0.777872826549493,-0.1099460791877768,0.4215210270538854,-0.02757746818676212,2006
12,Mallorca,0.5230760106929335,0.15268105912179347,0.8291041991195104,-0.5181051311031522,0.777872826549493,-0.42985929820917823,-0.05733262900048568,-0.0203170756765178,2006
13,Deportivo La Coruña,0.3906239290454523,-0.2645215057212961,0.38441503254814124,0.6996711770472661,0.777872826549493,-1.0057030924477008,-0.2169505143519427,-0.03933025777080403,2006
14,Osasuna,0.32439788822171167,-0.05592022329975133,1.051448782405195,-0.5181051311031522,0.777872826549493,0.2099671398336246,0.10228525635097134,0.0016188309083640191,2006
15,Levante,0.059493724926749154,-0.6817240705643858,0.6067596158338259,1.0041152540848708,0.777872826549493,-0.6857898734262994,0.4215210270538854,-0.05388198860212245,2006
16,Real Betis,-0.0729583567207321,-1.0989266354074754,0.16207044926245667,2.221891562235289,0.777872826549493,-0.7497725172305797,0.10228525635097134,-0.04222203645056985,2006
17,Athletic Bilbao,-0.0729583567207321,-0.6817240705643858,1.051448782405195,0.39522710000966155,0.777872826549493,-0.23791136679633737,1.139801511135442,-0.06623393961278673,2006
18,Celta de Vigo,-0.13918439754447273,-0.6817240705643858,1.2737933656908795,0.09078302297205697,0.777872826549493,-0.4938419420134585,0.9003746831082564,-0.06698783009355795,2006
19,Real Sociedad,-0.40408856083943523,-1.0989266354074754,1.2737933656908795,0.6996711770472661,0.777872826549493,-1.0057030924477008,-0.05733262900048568,-0.04662159609187813,2006
20,Gimnàstic,-0.8676708466056197,-1.3075279178290202,2.3855162821193026,-0.5181051311031522,0.777872826549493,-0.8777378048391402,1.6984641098655415,-0.12098086864250197,2006
