position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Athletic Bilbao,0.5893020515166741,1.821491318494152,-1.61668621702302,-0.8225492081407567,-0.3498729307187688,1.4896200159192303,-0.9352309984334993,0.10746701980725745,1982
2,Real Madrid,0.5230760106929335,1.4042887536510622,-1.8390308003087046,0.09078302297205697,-0.3498729307187688,0.5938630026593064,-1.8131293678665128,0.10665123770482668,1982
3,Atlético Madrid,0.32439788822171167,1.4042887536510622,-1.1719970504516508,-0.8225492081407567,-0.3498729307187688,0.529880358855026,-0.7756131130820423,0.056334814127249486,1982
4,Barcelona,0.1919458065742304,0.7784849063864279,-1.3943416337373353,0.39522710000966155,-0.3498729307187688,0.7858109340721472,-1.493893597163599,0.10083673453446527,1982
5,Sevilla,0.059493724926749154,0.36128234154333827,-1.3943416337373353,1.0041152540848708,-0.3498729307187688,-0.23791136679633737,-1.3342757118121418,0.046781804363861715,1982
6,Zaragoza,-0.0729583567207321,0.7784849063864279,-0.504963300594597,-0.8225492081407567,-0.3498729307187688,0.7218282902678669,-0.6958041704063137,0.06145731843849921,1982
7,Real Sociedad,-0.3378625200156946,-0.2645215057212961,-0.7273078838802817,1.0041152540848708,-0.3498729307187688,-1.1976510238605416,-1.6535114825150559,0.017523613647076035,1982
8,Sporting Gijón,-0.5365406424869165,-0.8903253529859305,-0.7273078838802817,1.9174474851976844,-0.3498729307187688,-1.0696857362519812,-1.2544667691364133,0.005140716825581977,1982
9,Español,-0.6027666833106571,-0.05592022329975133,0.38441503254814124,-0.8225492081407567,-0.3498729307187688,-0.17392872299205708,-0.05733262900048568,-0.008626177714135435,1982
10,Málaga,-0.7352187649581383,-0.6817240705643858,0.16207044926245667,0.39522710000966155,-0.3498729307187688,-0.6857898734262994,0.02247631367524283,-0.03565364279943721,1982
11,Real Betis,-0.7352187649581383,-0.8903253529859305,-0.060274134023227906,1.0041152540848708,-0.3498729307187688,-0.3658766544048979,-0.2169505143519427,-0.010103012864848115,1982
12,Valladolid,-0.801444805781879,-0.8903253529859305,0.16207044926245667,0.6996711770472661,-0.3498729307187688,-0.8777378048391402,0.26190314170242834,-0.055358823752835136,1982
13,Salamanca,-0.8676708466056197,-0.6817240705643858,0.6067596158338259,-0.2136610540655476,-0.3498729307187688,-1.0696857362519812,0.02247631367524283,-0.05318998974301077,1982
14,Osasuna,-1.0001229282531008,-0.6817240705643858,1.051448782405195,-0.8225492081407567,-0.3498729307187688,-0.5578245858177387,0.5013299697296139,-0.05168220878146831,1982
15,Valencia,-1.0663489690768415,-0.8903253529859305,1.051448782405195,-0.5181051311031522,-0.3498729307187688,-0.3658766544048979,0.6609478550810709,-0.05020537363075563,1982
16,Las Palmas,-1.0663489690768415,-1.3075279178290202,0.6067596158338259,0.6996711770472661,-0.3498729307187688,-1.0057030924477008,0.5811389124053424,-0.0757869493761745,1982
17,Celta,-1.132575009900582,-0.8903253529859305,1.2737933656908795,-0.8225492081407567,-0.3498729307187688,-1.3256163114691022,0.6609478550810709,-0.09404624098968951,1982
18,Racing Santander,-1.1988010507243227,-0.8903253529859305,1.4961379489765643,-1.1269932851783613,-0.3498729307187688,-0.23791136679633737,1.2196104538111705,-0.06987960877332378,1982
