position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,1.3840145414015617,2.6558964481803313,-2.506064550165758,0.39522710000966155,0.777872826549493,3.7929951928733203,-0.7756131130820423,0.20539376314762467,1989
2,Valencia,0.787980173987896,1.4042887536510622,-1.8390308003087046,1.3085593311224752,0.777872826549493,1.233689440702109,-0.45637734237912825,0.0739021068816528,1989
3,Barcelona,0.6555280923404148,2.0300926009156965,-0.7273078838802817,-1.1269932851783613,0.777872826549493,2.2574117415705937,-0.6958041704063137,0.1316027062127934,1989
4,Atlético Madrid,0.5893020515166741,1.4042887536510622,-1.1719970504516508,0.39522710000966155,0.777872826549493,0.46589771505074573,-1.0150399411092277,0.06434909711826503,1989
5,Real Sociedad,0.1919458065742304,0.36128234154333827,-0.9496524671659663,1.61300340816008,0.777872826549493,-0.30189401060061766,-1.0150399411092277,0.02927640323111794,1989
6,Sevilla,0.1257197657504898,0.9870861888079727,-0.060274134023227906,-0.5181051311031522,0.777872826549493,1.0417415092892683,-0.13714157167621419,0.05055125676771784,1989
7,Logroñés,-0.006732315896991472,0.9870861888079727,0.38441503254814124,-1.1269932851783613,0.777872826549493,-0.045963435383496516,0.26190314170242834,-0.017363405375092438,1989
8,Osasuna,-0.0729583567207321,0.15268105912179347,-0.28261871730891247,1.0041152540848708,0.777872826549493,-0.3658766544048979,-0.45637734237912825,0.0008339946167630245,1989
9,Zaragoza,-0.0729583567207321,0.5698836239648831,0.16207044926245667,-0.2136610540655476,0.777872826549493,0.2739497836379049,0.34171208437815687,-0.006395452082651529,1989
10,Mallorca,-0.13918439754447273,-0.4731227881428409,-0.7273078838802817,2.5263356392728937,0.777872826549493,-0.7497725172305797,-1.0948488837849564,0.012463000957485846,1989
11,Oviedo,-0.13918439754447273,-0.2645215057212961,-0.504963300594597,1.9174474851976844,0.777872826549493,-0.42985929820917823,-0.13714157167621419,-0.016671406515980754,1989
12,Athletic Bilbao,-0.271636479191954,-0.4731227881428409,-0.28261871730891247,1.9174474851976844,0.777872826549493,-0.6857898734262994,-0.6958041704063137,-0.0028426203546037983,1989
13,Sporting Gijón,-0.47031460166317585,-0.2645215057212961,0.6067596158338259,0.39522710000966155,0.777872826549493,-0.6857898734262994,-1.0948488837849564,0.01538572544808144,1989
14,Castellón,-0.6027666833106571,-0.8903253529859305,0.38441503254814124,1.61300340816008,0.777872826549493,-1.1336683800562612,0.02247631367524283,-0.05611271423360635,1989
15,Cádiz,-0.7352187649581383,-0.2645215057212961,1.4961379489765643,-0.8225492081407567,0.777872826549493,-1.2616336676648219,1.2196104538111705,-0.11664320062285323,1989
16,Valladolid,-0.7352187649581383,-1.0989266354074754,0.6067596158338259,1.61300340816008,0.777872826549493,-1.0696857362519812,-0.5361862850548568,-0.027670305619251438,1989
17,Málaga,-0.8676708466056197,-0.8903253529859305,1.2737933656908795,0.39522710000966155,0.777872826549493,-1.5815468866862232,0.18209419902669985,-0.08386312398884958,1989
18,Tenerife,-1.0001229282531008,-1.0989266354074754,1.4961379489765643,0.39522710000966155,0.777872826549493,-0.3658766544048979,0.980183625783985,-0.06478805027290381,1989
19,Celta Vigo,-1.2650270915480635,-1.7247304826721097,1.7184825322622488,1.0041152540848708,0.777872826549493,-1.5175642428819431,0.26190314170242834,-0.08458606865879104,1989
20,Rayo Vallecano,-1.4637052140192852,-1.5161292002505649,2.6078608654049873,-0.5181051311031522,0.777872826549493,-1.0057030924477008,2.1773177659199128,-0.14870033258691542,1989
