position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,0.3906239290454523,1.612890036072607,-2.061375383594389,-1.1269932851783613,-1.4776186879870306,1.0417415092892683,-2.3717919665966125,0.15262999326275517,1964
2,Atlético Madrid,0.1257197657504898,1.4042887536510622,-1.3943416337373353,-1.7358814392535704,-1.4776186879870306,0.6578456464635866,-1.6535114825150559,0.10228262387434818,1964
3,Zaragoza,-0.0729583567207321,1.1956874712295176,-0.9496524671659663,-2.040325516291175,-1.4776186879870306,0.7858109340721472,-0.8554220557577707,0.0716713812501689,1964
4,Valencia,-0.20541043836821335,0.7784849063864279,-0.9496524671659663,-1.431437362215966,-1.4776186879870306,0.7218282902678669,-0.8554220557577707,0.06874865675957331,1964
5,Córdoba,-0.40408856083943523,0.5698836239648831,-0.504963300594597,-1.7358814392535704,-1.4776186879870306,-0.7497725172305797,-1.0948488837849564,0.012463000957485846,1964
6,Barcelona,-0.6027666833106571,0.15268105912179347,-0.28261871730891247,-1.431437362215966,-1.4776186879870306,0.7218282902678669,-0.5361862850548568,0.05416598011742512,1964
7,Atlético Bilbao,-0.6027666833106571,-0.05592022329975133,-0.504963300594597,-0.8225492081407567,-1.4776186879870306,-0.7497725172305797,-0.5361862850548568,-0.01305668316627348,1964
8,Elche,-0.6689927241343977,0.15268105912179347,-0.060274134023227906,-1.7358814392535704,-1.4776186879870306,-0.6218072296220191,-0.3765683997033997,-0.01450257250615639,1964
9,Las Palmas,-0.801444805781879,-0.4731227881428409,-0.28261871730891247,-0.5181051311031522,-1.4776186879870306,-0.7497725172305797,-0.3765683997033997,-0.020348021487347576,1964
10,Sevilla,-1.0001229282531008,-0.4731227881428409,0.38441503254814124,-1.431437362215966,-1.4776186879870306,-0.6218072296220191,0.18209419902669985,-0.040022256629915716,1964
11,Español,-1.0663489690768415,-0.2645215057212961,0.8291041991195104,-2.3447695933287798,-1.4776186879870306,-0.6857898734262994,-0.6958041704063137,-0.0028426203546037983,1964
12,Real Betis,-1.1988010507243227,-1.0989266354074754,0.38441503254814124,-0.5181051311031522,-1.4776186879870306,-0.9417204486434205,-0.2169505143519427,-0.03640753328020844,1964
13,Murcia,-1.1988010507243227,-1.7247304826721097,-0.28261871730891247,1.3085593311224752,-1.4776186879870306,-1.2616336676648219,0.10228525635097134,-0.06560383237533458,1964
14,Levante,-1.331253132371804,-1.0989266354074754,0.8291041991195104,-1.1269932851783613,-1.4776186879870306,-0.6857898734262994,0.26190314170242834,-0.046590650281048356,1964
15,Oviedo,-1.3974791731955447,-1.3075279178290202,0.8291041991195104,-0.8225492081407567,-1.4776186879870306,-1.6455295304905035,0.5013299697296139,-0.10136852512159336,1964
16,Deportivo La Coruña,-1.7286093773142477,-1.5161292002505649,1.7184825322622488,-1.7358814392535704,-1.4776186879870306,-1.9014601057076248,0.18209419902669985,-0.09847674644182755,1964
