position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,0.5893020515166741,1.4042887536510622,-2.061375383594389,0.39522710000966155,-0.3498729307187688,1.169706796897829,-1.0948488837849564,0.10014473567535359,1974
2,Zaragoza,-0.20541043836821335,0.36128234154333827,-0.504963300594597,-0.2136610540655476,-0.3498729307187688,0.6578456464635866,-0.05733262900048568,0.02936924066360725,1974
3,Barcelona,-0.271636479191954,0.36128234154333827,-0.28261871730891247,-0.5181051311031522,-0.3498729307187688,0.5938630026593064,-0.9352309984334993,0.06654887693891917,1974
4,Real Sociedad,-0.3378625200156946,-0.2645215057212961,-0.7273078838802817,1.0041152540848708,-0.3498729307187688,-0.6857898734262994,-1.2544667691364133,0.022677063769155528,1974
5,Hércules,-0.3378625200156946,-0.4731227881428409,-0.9496524671659663,1.61300340816008,-0.3498729307187688,-0.6857898734262994,-0.9352309984334993,0.008094387127007345,1974
6,Atlético Madrid,-0.40408856083943523,-0.4731227881428409,-0.7273078838802817,1.3085593311224752,-0.3498729307187688,-0.1099460791877768,-1.0948488837849564,0.04169024586344176,1974
7,Salamanca,-0.40408856083943523,-0.6817240705643858,-0.9496524671659663,1.9174474851976844,-0.3498729307187688,-0.9417204486434205,-1.493893597163599,0.021923173288384307,1974
8,Elche,-0.47031460166317585,-0.05592022329975133,-0.060274134023227906,-0.2136610540655476,-0.3498729307187688,-0.8137551610348599,-0.2967594570276712,-0.026916415138480206,1974
9,Real Betis,-0.47031460166317585,0.15268105912179347,0.16207044926245667,-0.8225492081407567,-0.3498729307187688,-0.8137551610348599,-0.5361862850548568,-0.015979407656869067,1974
10,Athletic Bilbao,-0.5365406424869165,-0.05592022329975133,0.16207044926245667,-0.5181051311031522,-0.3498729307187688,-0.4938419420134585,-0.45637734237912825,-0.005011454364428159,1974
11,Español,-0.5365406424869165,0.15268105912179347,0.38441503254814124,-1.1269932851783613,-0.3498729307187688,-0.6218072296220191,-0.05733262900048568,-0.029085249148304574,1974
12,Valencia,-0.6027666833106571,-0.2645215057212961,0.16207044926245667,-0.2136610540655476,-0.3498729307187688,0.3379324274421852,0.02247631367524283,0.011109949050092249,1974
13,Las Palmas,-0.6027666833106571,-0.2645215057212961,0.16207044926245667,-0.2136610540655476,-0.3498729307187688,-0.42985929820917823,-0.6958041704063137,0.008848277607778567,1974
14,Sporting Gijón,-0.6027666833106571,-0.4731227881428409,-0.060274134023227906,0.39522710000966155,-0.3498729307187688,-0.4938419420134585,-0.6159952277305852,0.002279883956645933,1974
15,Granada,-0.6689927241343977,-0.6817240705643858,-0.060274134023227906,0.6996711770472661,-0.3498729307187688,-0.8137551610348599,-0.05733262900048568,-0.03785342262009135,1974
16,Málaga,-0.6689927241343977,-0.05592022329975133,0.6067596158338259,-1.1269932851783613,-0.3498729307187688,-0.9417204486434205,-0.45637734237912825,-0.0254705257985973,1974
17,Celta Vigo,-0.7352187649581383,-0.6817240705643858,0.16207044926245667,0.39522710000966155,-0.3498729307187688,-1.1336683800562612,-0.5361862850548568,-0.03059303010984702,1974
18,Murcia,-1.1988010507243227,-1.3075279178290202,1.051448782405195,0.09078302297205697,-0.3498729307187688,-1.0696857362519812,1.459037281838356,-0.1188120346326776,1974
