position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Atlético Madrid,0.4568499698691929,1.4042887536510622,-1.61668621702302,-0.2136610540655476,-0.3498729307187688,0.08200185222506405,-1.493893597163599,0.06868676513791377,1972
2,Barcelona,0.32439788822171167,0.9870861888079727,-1.61668621702302,0.39522710000966155,-0.3498729307187688,-0.42985929820917823,-2.132365138569427,0.07447032249744541,1972
3,Español,0.25817184739797105,0.7784849063864279,-1.61668621702302,0.6996711770472661,-0.3498729307187688,0.018019208420783767,-1.6535114825150559,0.07305537896839226,1972
4,Real Madrid,0.1257197657504898,0.7784849063864279,-1.1719970504516508,0.09078302297205697,-0.3498729307187688,-0.17392872299205708,-1.493893597163599,0.05699586717553141,1972
5,Castellón,-0.40408856083943523,-0.05592022329975133,-0.28261871730891247,0.09078302297205697,-0.3498729307187688,-0.23791136679633737,-0.7756131130820423,0.021262120240102392,1972
6,Valencia,-0.47031460166317585,-0.2645215057212961,-0.28261871730891247,0.39522710000966155,-0.3498729307187688,-0.6857898734262994,-1.1746578264606848,0.019031394608618482,1972
7,Real Sociedad,-0.47031460166317585,-0.05592022329975133,-0.060274134023227906,-0.2136610540655476,-0.3498729307187688,-0.6857898734262994,-0.6958041704063137,-0.0028426203546037983,1972
8,Zaragoza,-0.47031460166317585,-0.6817240705643858,-0.7273078838802817,1.61300340816008,-0.3498729307187688,-0.7497725172305797,-0.9352309984334993,0.005171662636411753,1972
9,Athletic Bilbao,-0.5365406424869165,-0.2645215057212961,-0.060274134023227906,0.09078302297205697,-0.3498729307187688,-0.42985929820917823,-0.7756131130820423,0.012493946768315617,1972
10,Málaga,-0.5365406424869165,-0.4731227881428409,-0.28261871730891247,0.6996711770472661,-0.3498729307187688,-0.9417204486434205,-1.493893597163599,0.021923173288384307,1972
11,Las Palmas,-0.6689927241343977,-0.4731227881428409,0.16207044926245667,0.09078302297205697,-0.3498729307187688,-0.6218072296220191,-0.2967594570276712,-0.018148241666693436,1972
12,Oviedo,-0.7352187649581383,-0.8903253529859305,-0.060274134023227906,1.0041152540848708,-0.3498729307187688,-0.9417204486434205,-0.2967594570276712,-0.03276186411967139,1972
13,Granada,-0.801444805781879,-0.8903253529859305,0.16207044926245667,0.6996711770472661,-0.3498729307187688,-1.4535815990776628,-1.2544667691364133,-0.012395630117991571,1972
14,Sporting Gijón,-0.801444805781879,-0.4731227881428409,0.6067596158338259,-0.5181051311031522,-0.3498729307187688,-1.0057030924477008,-0.8554220557577707,-0.010164904486507663,1972
15,Celta,-0.801444805781879,-0.6817240705643858,0.38441503254814124,0.09078302297205697,-0.3498729307187688,-1.1336683800562612,-0.8554220557577707,-0.01601035346769884,1972
16,Real Betis,-0.8676708466056197,-1.3075279178290202,-0.060274134023227906,1.61300340816008,-0.3498729307187688,-1.1976510238605416,-0.9352309984334993,-0.015287408797757382,1972
17,Deportivo La Coruña,-0.9338968874293603,-1.3075279178290202,0.16207044926245667,1.3085593311224752,-0.3498729307187688,-1.6455295304905035,-0.2967594570276712,-0.0649118335162229,1972
18,Burgos,-1.132575009900582,-0.8903253529859305,1.2737933656908795,-0.8225492081407567,-0.3498729307187688,-0.7497725172305797,1.2196104538111705,-0.09326140469808851,1972
