position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,0.3906239290454523,0.9870861888079727,-2.728409133451443,0.6996711770472661,-1.4776186879870306,-0.1099460791877768,-2.132365138569427,0.08908394495042338,1968
2,Las Palmas,-0.20541043836821335,0.36128234154333827,-1.3943416337373353,-0.2136610540655476,-1.4776186879870306,-0.17392872299205708,-1.0948488837849564,0.03876752137284618,1968
3,Barcelona,-0.3378625200156946,-0.05592022329975133,-1.3943416337373353,0.39522710000966155,-1.4776186879870306,-0.4938419420134585,-2.3717919665966125,0.08248460548846095,1968
4,Sabadell,-0.6027666833106571,-0.6817240705643858,-1.1719970504516508,1.0041152540848708,-1.4776186879870306,-0.9417204486434205,-1.0948488837849564,0.0036948274856990738,1968
5,Valencia,-0.6689927241343977,-0.6817240705643858,-0.9496524671659663,0.6996711770472661,-1.4776186879870306,-0.7497725172305797,-0.6958041704063137,-0.005765344845199392,1968
6,Atlético Madrid,-0.7352187649581383,-0.6817240705643858,-0.7273078838802817,0.39522710000966155,-1.4776186879870306,-0.4938419420134585,-0.8554220557577707,0.013216891438257071,1968
7,Real Sociedad,-0.801444805781879,-0.6817240705643858,-0.504963300594597,0.09078302297205697,-1.4776186879870306,-0.7497725172305797,-1.1746578264606848,0.016108670118022892,1968
8,Granada,-0.801444805781879,-0.4731227881428409,-0.28261871730891247,-0.5181051311031522,-1.4776186879870306,-1.3895989552733825,-0.7756131130820423,-0.03134692059061825,1968
9,Elche,-0.801444805781879,-1.3075279178290202,-1.1719970504516508,1.9174474851976844,-1.4776186879870306,-1.4535815990776628,-1.97274725321797,0.02041539232684185,1968
10,Deportivo La Coruña,-0.8676708466056197,-0.4731227881428409,-0.060274134023227906,-0.8225492081407567,-1.4776186879870306,-0.5578245858177387,-0.2967594570276712,-0.015225517176097844,1968
11,Atlético Bilbao,-0.8676708466056197,-0.6817240705643858,-0.28261871730891247,-0.2136610540655476,-1.4776186879870306,-0.3658766544048979,-0.13714157167621419,-0.013748682025385163,1968
12,Pontevedra,-0.9338968874293603,-1.3075279178290202,-0.7273078838802817,1.3085593311224752,-1.4776186879870306,-1.7734948180990642,-1.97274725321797,0.005801769873863897,1968
13,Zaragoza,-1.0001229282531008,-1.0989266354074754,-0.28261871730891247,0.39522710000966155,-1.4776186879870306,-0.7497725172305797,-0.9352309984334993,0.005171662636411753,1968
14,Málaga,-1.0663489690768415,-0.8903253529859305,0.16207044926245667,-0.5181051311031522,-1.4776186879870306,-0.6857898734262994,-0.45637734237912825,-0.013779627836214935,1968
15,Español,-1.132575009900582,-1.0989266354074754,0.16207044926245667,-0.2136610540655476,-1.4776186879870306,-1.1976510238605416,-0.9352309984334993,-0.015287408797757382,1968
16,Córdoba,-1.331253132371804,-1.7247304826721097,0.16207044926245667,0.6996711770472661,-1.4776186879870306,-1.0696857362519812,0.7407567977567994,-0.08600101218784419,1968
