position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Barcelona,0.787980173987896,1.612890036072607,-2.506064550165758,0.6996711770472661,-0.3498729307187688,1.3616547283106697,-1.8131293678665128,0.14172393159197377,1984
2,Atlético Madrid,0.1257197657504898,0.5698836239648831,-1.3943416337373353,0.6996711770472661,-0.3498729307187688,0.2099671398336246,-1.5737025398393274,0.078177883279642,1984
3,Athletic Bilbao,-0.006732315896991472,-0.05592022329975133,-1.61668621702302,1.9174474851976844,-0.3498729307187688,-0.5578245858177387,-1.7333204251907843,0.050396527713568985,1984
4,Sporting Gijón,-0.006732315896991472,-0.05592022329975133,-1.61668621702302,1.9174474851976844,-0.3498729307187688,-0.8777378048391402,-1.97274725321797,0.04671991274220218,1984
5,Real Madrid,-0.3378625200156946,-0.05592022329975133,-0.504963300594597,0.39522710000966155,-0.3498729307187688,-0.1099460791877768,-0.9352309984334993,0.03439890754236767,1984
6,Osasuna,-0.47031460166317585,-0.05592022329975133,-0.060274134023227906,-0.2136610540655476,-0.3498729307187688,-0.6218072296220191,-0.7756131130820423,0.003725773296528844,1984
7,Real Sociedad,-0.47031460166317585,-0.4731227881428409,-0.504963300594597,1.0041152540848708,-0.3498729307187688,-0.42985929820917823,-1.1746578264606848,0.030722292571000853,1984
8,Español,-0.47031460166317585,-0.4731227881428409,-0.504963300594597,1.0041152540848708,-0.3498729307187688,-0.4938419420134585,-0.2967594570276712,-0.012302792685502254,1984
9,Valencia,-0.5365406424869165,-0.8903253529859305,-0.7273078838802817,1.9174474851976844,-0.3498729307187688,-0.4938419420134585,-0.8554220557577707,0.013216891438257071,1984
10,Zaragoza,-0.5365406424869165,-0.4731227881428409,-0.28261871730891247,0.6996711770472661,-0.3498729307187688,-0.5578245858177387,-0.6958041704063137,0.0030028286265873874,1984
11,Racing Santander,-0.6027666833106571,-0.6817240705643858,-0.28261871730891247,1.0041152540848708,-0.3498729307187688,-1.3256163114691022,-1.0948488837849564,-0.013841519457874474,1984
12,Sevilla,-0.6689927241343977,-0.6817240705643858,-0.060274134023227906,0.6996711770472661,-0.3498729307187688,-1.1976510238605416,-0.5361862850548568,-0.033515754600442614,1984
13,Valladolid,-0.7352187649581383,-1.3075279178290202,-0.504963300594597,2.221891562235289,-0.3498729307187688,-0.5578245858177387,-0.2169505143519427,-0.01887118633663489,1984
14,Real Betis,-0.7352187649581383,-0.4731227881428409,0.38441503254814124,-0.2136610540655476,-0.3498729307187688,-0.6857898734262994,-0.3765683997033997,-0.017425296996751983,1984
15,Hércules,-0.7352187649581383,-0.8903253529859305,-0.060274134023227906,1.0041152540848708,-0.3498729307187688,-1.2616336676648219,-0.2169505143519427,-0.05102115573318639,1984
16,Málaga,-0.801444805781879,-1.3075279178290202,-0.28261871730891247,1.9174474851976844,-0.3498729307187688,-1.5815468866862232,-0.9352309984334993,-0.03282375574133092,1984
17,Elche,-1.0001229282531008,-1.5161292002505649,0.16207044926245667,1.61300340816008,-0.3498729307187688,-1.9014601057076248,-0.8554220557577707,-0.051083047354845944,1984
18,Murcia,-1.2650270915480635,-1.5161292002505649,1.051448782405195,0.39522710000966155,-0.3498729307187688,-1.5175642428819431,0.34171208437815687,-0.0882317378193281,1984
