position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,2.9734395211713367,2.6558964481803313,-2.061375383594389,-0.2136610540655476,0.777872826549493,2.0654638101577527,-1.3342757118121418,0.15199988602530298,2021
2,Barcelona,2.1125009904627086,1.612890036072607,-1.3943416337373353,0.39522710000966155,0.777872826549493,1.2976720845063894,-0.7756131130820423,0.09140750801439658,2021
3,Atlético Madrid,1.9800489088152273,1.612890036072607,-0.9496524671659663,-0.2136610540655476,0.777872826549493,1.1057241530935487,-0.3765683997033997,0.06441098873992458,2021
4,Sevilla,1.9138228679914866,0.9870861888079727,-2.061375383594389,2.221891562235289,0.777872826549493,0.3379324274421852,-1.4140846544878702,0.07673199393975909,2021
5,Real Betis,1.5826926638727836,1.1956874712295176,-0.504963300594597,-0.2136610540655476,0.777872826549493,0.9137762216807077,-0.6159952277305852,0.06657982274974894,2021
6,Real Sociedad,1.3840145414015617,0.7784849063864279,-0.7273078838802817,0.6996711770472661,0.777872826549493,-0.4938419420134585,-0.8554220557577707,0.013216891438257071,2021
7,Villarreal,1.1853364189303397,0.5698836239648831,-0.504963300594597,0.6996711770472661,0.777872826549493,0.977758865484988,-0.8554220557577707,0.08043955472195567,2021
8,Athletic Bilbao,0.9204322556353773,0.15268105912179347,-0.504963300594597,1.3085593311224752,0.777872826549493,-0.30189401060061766,-0.9352309984334993,0.025630734070580894,2021
9,Valencia,0.4568499698691929,-0.4731227881428409,-0.28261871730891247,1.9174474851976844,0.777872826549493,0.018019208420783767,0.4215210270538854,-0.021732019205570944,2021
10,Osasuna,0.3906239290454523,-0.2645215057212961,0.38441503254814124,0.6996711770472661,0.777872826549493,-0.6857898734262994,0.26190314170242834,-0.046590650281048356,2021
11,Celta Vigo,0.32439788822171167,-0.2645215057212961,0.6067596158338259,0.39522710000966155,0.777872826549493,-0.30189401060061766,-0.3765683997033997,0.00011104994682156756,2021
12,Rayo Vallecano,0.059493724926749154,-0.4731227881428409,1.051448782405195,0.09078302297205697,0.777872826549493,-0.5578245858177387,0.18209419902669985,-0.03709953213932012,2021
13,Elche,0.059493724926749154,-0.4731227881428409,1.051448782405195,0.09078302297205697,0.777872826549493,-0.4938419420134585,0.34171208437815687,-0.04146814596979862,2021
14,Espanyol,0.059493724926749154,-0.6817240705643858,0.6067596158338259,1.0041152540848708,0.777872826549493,-0.4938419420134585,0.4215210270538854,-0.045113815130335674,2021
15,Getafe,-0.13918439754447273,-1.0989266354074754,0.38441503254814124,1.9174474851976844,0.777872826549493,-0.9417204486434205,-0.5361862850548568,-0.021824856638060254,2021
16,Mallorca,-0.13918439754447273,-0.6817240705643858,1.2737933656908795,0.09078302297205697,0.777872826549493,-0.7497725172305797,1.2196104538111705,-0.09326140469808851,2021
17,Cádiz,-0.13918439754447273,-1.0989266354074754,0.38441503254814124,1.9174474851976844,0.777872826549493,-0.8137551610348599,0.26190314170242834,-0.05243609926223954,2021
18,Granada,-0.20541043836821335,-1.0989266354074754,0.6067596158338259,1.61300340816008,0.777872826549493,-0.23791136679633737,1.0599925684597133,-0.06258827045224967,2021
19,Levante,-0.40408856083943523,-1.0989266354074754,1.2737933656908795,0.6996711770472661,0.777872826549493,0.2099671398336246,2.2571267085956412,-0.09681423642613625,2021
20,Alavés,-0.6689927241343977,-1.0989266354074754,2.163171698833618,-0.5181051311031522,0.777872826549493,-1.0696857362519812,1.3792283391626274,-0.11516636547214056,2021
