position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Barcelona,0.32439788822171167,1.821491318494152,-1.61668621702302,-2.040325516291175,-1.4776186879870306,2.4493596729834346,-1.5737025398393274,0.18047324045048768,1959
2,Real Madrid,0.32439788822171167,1.612890036072607,-1.8390308003087046,-1.431437362215966,-1.4776186879870306,2.833255535809116,-0.9352309984334993,0.16884423410976485,1959
3,Atlético Bilbao,-0.13918439754447273,1.1956874712295176,-0.7273078838802817,-2.3447695933287798,-1.4776186879870306,1.681567947332071,-0.2169505143519427,0.0834241708342108,1959
4,Sevilla,-0.3378625200156946,0.5698836239648831,-0.7273078838802817,-1.431437362215966,-1.4776186879870306,0.977758865484988,-0.2967594570276712,0.05491987059819635,1959
5,Atlético Madrid,-0.5365406424869165,0.36128234154333827,-0.28261871730891247,-1.7358814392535704,-1.4776186879870306,0.7218282902678669,-0.6159952277305852,0.05781164927796217,1959
6,Oviedo,-0.5365406424869165,-0.05592022329975133,-0.7273078838802817,-0.5181051311031522,-1.4776186879870306,-0.6218072296220191,0.26190314170242834,-0.04366792579045276,1959
7,Real Betis,-0.5365406424869165,0.36128234154333827,-0.28261871730891247,-1.7358814392535704,-1.4776186879870306,-0.3658766544048979,0.4215210270538854,-0.03926836614914449,1959
8,Español,-0.7352187649581383,-0.4731227881428409,-0.504963300594597,-0.2136610540655476,-1.4776186879870306,-0.9417204486434205,-1.493893597163599,0.021923173288384307,1959
9,Valencia,-0.8676708466056197,-0.4731227881428409,-0.060274134023227906,-0.8225492081407567,-1.4776186879870306,-0.6857898734262994,-1.1746578264606848,0.019031394608618482,1959
10,Elche,-0.9338968874293603,-0.4731227881428409,0.16207044926245667,-1.1269932851783613,-1.4776186879870306,-0.42985929820917823,1.299419396486899,-0.08229345140564759,1959
11,Zaragoza,-1.0663489690768415,-0.6817240705643858,0.38441503254814124,-1.1269932851783613,-1.4776186879870306,0.08200185222506405,0.820565740432528,-0.03703764051766058,1959
12,Granada,-1.0663489690768415,-0.6817240705643858,0.38441503254814124,-1.1269932851783613,-1.4776186879870306,-0.6218072296220191,0.34171208437815687,-0.04731359495098981,1959
13,Valladolid,-1.0663489690768415,-0.4731227881428409,0.6067596158338259,-1.7358814392535704,-1.4776186879870306,0.018019208420783767,1.0599925684597133,-0.05089737248986731,1959
14,Real Sociedad,-1.1988010507243227,-0.6817240705643858,0.8291041991195104,-1.7358814392535704,-1.4776186879870306,-0.42985929820917823,1.0599925684597133,-0.07135644392403645,1959
15,Las Palmas,-1.529931254843026,-1.0989266354074754,1.4961379489765643,-2.040325516291175,-1.4776186879870306,-0.3658766544048979,2.1773177659199128,-0.11947308768095952,1959
16,Osasuna,-1.861061458961729,-1.7247304826721097,1.9408271155479333,-1.7358814392535704,-1.4776186879870306,-1.5175642428819431,2.3369356512713697,-0.17937346683275426,1959
