position,team,points,won,lost,draw,played,goals_for,goals_against,goal_difference,year
1,Real Madrid,0.5230760106929335,2.0300926009156965,-2.061375383594389,-1.7358814392535704,-1.4776186879870306,2.2574117415705937,-1.1746578264606848,0.15347672117601568,1962
2,Atlético Madrid,-0.271636479191954,0.15268105912179347,-1.3943416337373353,0.09078302297205697,-1.4776186879870306,0.8497935778764275,-0.9352309984334993,0.07823977490130155,1962
3,Oviedo,-0.5365406424869165,0.36128234154333827,-0.28261871730891247,-1.7358814392535704,-1.4776186879870306,0.2739497836379049,-0.13714157167621419,0.015478562880570751,1962
4,Valladolid,-0.5365406424869165,0.36128234154333827,-0.28261871730891247,-1.7358814392535704,-1.4776186879870306,0.2099671398336246,0.4215210270538854,-0.012963845733784167,1962
5,Zaragoza,-0.6027666833106571,0.15268105912179347,-0.28261871730891247,-1.431437362215966,-1.4776186879870306,0.40191507124646547,-0.6958041704063137,0.04684369598552125,1962
6,Barcelona,-0.6689927241343977,-0.4731227881428409,-0.7273078838802817,0.09078302297205697,-1.4776186879870306,-0.17392872299205708,-0.9352309984334993,0.03147618305177208,1962
7,Valencia,-0.6689927241343977,0.15268105912179347,-0.060274134023227906,-1.7358814392535704,-1.4776186879870306,0.08200185222506405,-0.9352309984334993,0.04316708101415444,1962
8,Elche,-0.801444805781879,-0.4731227881428409,-0.28261871730891247,-0.5181051311031522,-1.4776186879870306,0.018019208420783767,0.9003746831082564,-0.04360603416879322,1962
9,Real Betis,-0.8676708466056197,-0.2645215057212961,0.16207044926245667,-1.431437362215966,-1.4776186879870306,-0.42985929820917823,-0.05733262900048568,-0.0203170756765178,1962
10,Atlético Bilbao,-0.8676708466056197,-0.6817240705643858,-0.28261871730891247,-0.2136610540655476,-1.4776186879870306,-0.42985929820917823,-0.6159952277305852,0.005202608447241523,1962
11,Sevilla,-0.9338968874293603,-0.4731227881428409,0.16207044926245667,-1.1269932851783613,-1.4776186879870306,-0.4938419420134585,0.5811389124053424,-0.05240515345140977,1962
12,Córdoba,-0.9338968874293603,-0.2645215057212961,0.38441503254814124,-1.7358814392535704,-1.4776186879870306,-0.8137551610348599,-0.6958041704063137,-0.00868806933579498,1962
13,Mallorca,-1.0001229282531008,-0.4731227881428409,0.38441503254814124,-1.431437362215966,-1.4776186879870306,-0.045963435383496516,0.7407567977567994,-0.03923742033831472,1962
14,Deportivo La Coruña,-1.0663489690768415,-0.4731227881428409,0.6067596158338259,-1.7358814392535704,-1.4776186879870306,-0.9417204486434205,0.02247631367524283,-0.047344540761819584,1962
15,Osasuna,-1.132575009900582,-0.8903253529859305,0.38441503254814124,-0.8225492081407567,-1.4776186879870306,-0.5578245858177387,0.18209419902669985,-0.03709953213932012,1962
16,Málaga,-1.3974791731955447,-1.0989266354074754,1.051448782405195,-1.431437362215966,-1.4776186879870306,-1.4535815990776628,1.77827305254127,-0.15093105821839933,1962
