position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
11,Las Palmas,38.0,13,7,18,42,62,−20,46,2000-01
18,Las Palmas,38.0,9,13,16,40,50,−10,40,2001-02
