Home,Away,Score
Getafe CF,Real Murcia,2–0
Getafe CF,CA Osasuna,0–2
Getafe CF,Racing de Santander,2–1
Getafe CF,Real Madrid CF,0–1
Getafe CF,Recreativo de Huelva,1–1
Getafe CF,Sevilla FC,3–2
Getafe CF,Valencia CF,0–0
Getafe CF,Real Valladolid,0–3
Getafe CF,Villarreal CF,1–3
Getafe CF,Real Zaragoza,0–0
Levante UD,UD Almería,3–0
Levante UD,Athletic Bilbao,1–2
Levante UD,Atlético Madrid,0–1
Levante UD,FC Barcelona,1–4
Levante UD,Real Betis,4–3
Levante UD,Deportivo de La Coruña,0–1
Levante UD,RCD Espanyol,1–1
Levante UD,Getafe CF,3–1
Levante UD,RCD Mallorca,2–2
Levante UD,Real Murcia,0–0
Levante UD,CA Osasuna,2–1
Levante UD,Racing de Santander,1–1
Levante UD,Real Madrid CF,0–2
Levante UD,Recreativo de Huelva,0–2
Levante UD,Sevilla FC,0–2
Levante UD,Valencia CF,1–5
Levante UD,Real Valladolid,0–3
Levante UD,Villarreal CF,1–2
Levante UD,Real Zaragoza,2–1
RCD Mallorca,UD Almería,0–0
RCD Mallorca,Athletic Bilbao,0–0
RCD Mallorca,Atlético Madrid,1–0
RCD Mallorca,FC Barcelona,0–2
RCD Mallorca,Real Betis,1–1
RCD Mallorca,Deportivo de La Coruña,1–0
RCD Mallorca,RCD Espanyol,2–2
RCD Mallorca,Getafe CF,4–2
RCD Mallorca,Levante UD,3–0
RCD Mallorca,Real Murcia,1–1
RCD Mallorca,CA Osasuna,2–1
RCD Mallorca,Racing de Santander,3–1
RCD Mallorca,Real Madrid CF,1–1
RCD Mallorca,Recreativo de Huelva,7–1
RCD Mallorca,Sevilla FC,2–3
RCD Mallorca,Valencia CF,0–2
RCD Mallorca,Real Valladolid,4–2
RCD Mallorca,Villarreal CF,0–1
RCD Mallorca,Real Zaragoza,3–2
Real Murcia,UD Almería,0–1
Real Murcia,Athletic Bilbao,1–2
Real Murcia,Atlético Madrid,1–1
Real Murcia,FC Barcelona,3–5
Real Murcia,Real Betis,0–0
Real Murcia,Deportivo de La Coruña,0–2
Real Murcia,RCD Espanyol,4–0
Real Murcia,Getafe CF,0–3
Real Murcia,Levante UD,2–3
Real Murcia,RCD Mallorca,1–4
Real Murcia,CA Osasuna,2–0
Real Murcia,Racing de Santander,2–1
Real Murcia,Real Madrid CF,1–1
Real Murcia,Recreativo de Huelva,1–0
Real Murcia,Sevilla FC,0–0
Real Murcia,Valencia CF,1–0
Real Murcia,Real Valladolid,0–1
Real Murcia,Villarreal CF,0–1
Real Murcia,Real Zaragoza,2–1
CA Osasuna,UD Almería,2–1
CA Osasuna,Athletic Bilbao,2–0
CA Osasuna,Atlético Madrid,3–1
CA Osasuna,FC Barcelona,0–0
CA Osasuna,Real Betis,0–1
CA Osasuna,Deportivo de La Coruña,0–1
CA Osasuna,RCD Espanyol,1–2
CA Osasuna,Getafe CF,0–2
CA Osasuna,Levante UD,4–1
CA Osasuna,RCD Mallorca,3–1
CA Osasuna,Real Murcia,2–1
CA Osasuna,Racing de Santander,0–2
CA Osasuna,Real Madrid CF,1–2
CA Osasuna,Recreativo de Huelva,0–1
CA Osasuna,Sevilla FC,1–1
CA Osasuna,Valencia CF,0–0
CA Osasuna,Real Valladolid,2–2
CA Osasuna,Villarreal CF,3–2
CA Osasuna,Real Zaragoza,1–0
Racing de Santander,UD Almería,1–0
Racing de Santander,Athletic Bilbao,1–0
Racing de Santander,Atlético Madrid,0–2
Racing de Santander,FC Barcelona,0–0
Racing de Santander,Real Betis,3–0
Racing de Santander,Deportivo de La Coruña,1–3
Racing de Santander,RCD Espanyol,1–1
Racing de Santander,Getafe CF,2–0
Racing de Santander,Levante UD,1–0
Racing de Santander,RCD Mallorca,3–1
Racing de Santander,Real Murcia,3–2
Racing de Santander,CA Osasuna,1–0
Racing de Santander,Real Madrid CF,0–2
Racing de Santander,Recreativo de Huelva,2–0
Racing de Santander,Sevilla FC,0–3
Racing de Santander,Valencia CF,1–0
Racing de Santander,Real Valladolid,2–0
Racing de Santander,Villarreal CF,0–2
Racing de Santander,Real Zaragoza,2–2
Real Madrid CF,UD Almería,3–1
Real Madrid CF,Athletic Bilbao,3–0
Real Madrid CF,Atlético Madrid,2–1
Real Madrid CF,FC Barcelona,4–1
Real Madrid CF,Real Betis,2–0
Real Madrid CF,Deportivo de La Coruña,3–1
Real Madrid CF,RCD Espanyol,2–1
Real Madrid CF,Getafe CF,0–1
Real Madrid CF,Levante UD,5–2
Real Madrid CF,RCD Mallorca,4–3
Real Madrid CF,Real Murcia,1–0
Real Madrid CF,CA Osasuna,2–0
Real Madrid CF,Racing de Santander,3–1
Real Madrid CF,Recreativo de Huelva,2–0
Real Madrid CF,Sevilla FC,3–1
Real Madrid CF,Valencia CF,2–3
Real Madrid CF,Real Valladolid,7–0
Real Madrid CF,Villarreal CF,3–2
Real Madrid CF,Real Zaragoza,2–0
Recreativo de Huelva,UD Almería,1–1
Recreativo de Huelva,Athletic Bilbao,1–1
Recreativo de Huelva,Atlético Madrid,0–0
Recreativo de Huelva,FC Barcelona,2–2
Recreativo de Huelva,Real Betis,1–1
Recreativo de Huelva,Deportivo de La Coruña,3–2
Recreativo de Huelva,RCD Espanyol,2–1
Recreativo de Huelva,Getafe CF,1–3
Recreativo de Huelva,Levante UD,2–0
Recreativo de Huelva,RCD Mallorca,0–2
Recreativo de Huelva,Real Murcia,4–2
Recreativo de Huelva,CA Osasuna,1–0
Recreativo de Huelva,Racing de Santander,0–0
Recreativo de Huelva,Real Madrid CF,2–3
Recreativo de Huelva,Sevilla FC,1–2
Recreativo de Huelva,Valencia CF,0–1
Recreativo de Huelva,Real Valladolid,1–1
Recreativo de Huelva,Villarreal CF,0–2
Recreativo de Huelva,Real Zaragoza,2–1
Sevilla FC,UD Almería,1–4
Sevilla FC,Athletic Bilbao,4–1
Sevilla FC,Atlético Madrid,1–2
Sevilla FC,FC Barcelona,1–1
Sevilla FC,Real Betis,3–0
Sevilla FC,Deportivo de La Coruña,0–1
Sevilla FC,RCD Espanyol,2–3
Sevilla FC,Getafe CF,4–1
Sevilla FC,Levante UD,2–1
Sevilla FC,RCD Mallorca,1–2
Sevilla FC,Real Murcia,3–1
Sevilla FC,CA Osasuna,2–1
Sevilla FC,Racing de Santander,4–1
Sevilla FC,Real Madrid CF,2–0
Sevilla FC,Recreativo de Huelva,4–1
Sevilla FC,Valencia CF,3–0
Sevilla FC,Real Valladolid,2–0
Sevilla FC,Villarreal CF,2–0
Sevilla FC,Real Zaragoza,5–0
Valencia CF,UD Almería,0–1
Valencia CF,Athletic Bilbao,0–3
Valencia CF,Atlético Madrid,3–1
Valencia CF,FC Barcelona,0–3
Valencia CF,Real Betis,3–1
Valencia CF,Deportivo de La Coruña,2–2
Valencia CF,RCD Espanyol,1–2
Valencia CF,Getafe CF,2–1
Valencia CF,Levante UD,0–0
Valencia CF,RCD Mallorca,0–3
Valencia CF,Real Murcia,3–0
Valencia CF,CA Osasuna,3–0
Valencia CF,Racing de Santander,1–2
Valencia CF,Real Madrid CF,1–5
Valencia CF,Recreativo de Huelva,1–1
Valencia CF,Sevilla FC,1–2
Valencia CF,Real Valladolid,2–1
Valencia CF,Villarreal CF,0–3
Valencia CF,Real Zaragoza,1–0
Real Valladolid,UD Almería,1–0
Real Valladolid,Athletic Bilbao,1–2
Real Valladolid,Atlético Madrid,1–1
Real Valladolid,FC Barcelona,1–1
Real Valladolid,Real Betis,0–0
Real Valladolid,Deportivo de La Coruña,2–2
Real Valladolid,RCD Espanyol,2–1
Real Valladolid,Getafe CF,0–0
Real Valladolid,Levante UD,1–0
Real Valladolid,RCD Mallorca,1–1
Real Valladolid,Real Murcia,1–4
Real Valladolid,CA Osasuna,0–0
Real Valladolid,Racing de Santander,0–1
Real Valladolid,Real Madrid CF,1–1
Real Valladolid,Recreativo de Huelva,3–1
Real Valladolid,Sevilla FC,0–0
Real Valladolid,Valencia CF,0–2
Real Valladolid,Villarreal CF,2–0
Real Valladolid,Real Zaragoza,2–1
Villarreal CF,UD Almería,1–1
Villarreal CF,Athletic Bilbao,1–0
Villarreal CF,Atlético Madrid,3–0
Villarreal CF,FC Barcelona,3–1
Villarreal CF,Real Betis,0–1
Villarreal CF,Deportivo de La Coruña,4–3
Villarreal CF,RCD Espanyol,2–0
Villarreal CF,Getafe CF,2–0
Villarreal CF,Levante UD,3–0
Villarreal CF,RCD Mallorca,1–1
Villarreal CF,Real Murcia,2–0
Villarreal CF,CA Osasuna,0–0
Villarreal CF,Racing de Santander,0–0
Villarreal CF,Real Madrid CF,0–5
Villarreal CF,Recreativo de Huelva,1–1
Villarreal CF,Sevilla FC,3–2
Villarreal CF,Valencia CF,3–0
Villarreal CF,Real Valladolid,2–0
Villarreal CF,Real Zaragoza,2–0
Real Zaragoza,UD Almería,1–1
Real Zaragoza,Athletic Bilbao,1–0
Real Zaragoza,Atlético Madrid,2–1
Real Zaragoza,FC Barcelona,1–2
Real Zaragoza,Real Betis,0–3
Real Zaragoza,Deportivo de La Coruña,1–0
Real Zaragoza,RCD Espanyol,3–3
Real Zaragoza,Getafe CF,1–1
Real Zaragoza,Levante UD,3–0
Real Zaragoza,RCD Mallorca,2–2
Real Zaragoza,Real Murcia,3–1
Real Zaragoza,CA Osasuna,2–1
Real Zaragoza,Racing de Santander,1–1
Real Zaragoza,Real Madrid CF,2–2
Real Zaragoza,Recreativo de Huelva,3–0
Real Zaragoza,Sevilla FC,2–0
Real Zaragoza,Valencia CF,2–2
Real Zaragoza,Real Valladolid,2–3
Real Zaragoza,Villarreal CF,4–1
