position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
12,Córdoba,30.0,12,3,15,35,39,−4,27,1962-63
11,Córdoba,30.0,10,6,14,32,38,−6,26,1963-64
5,Córdoba,30.0,16,3,11,36,34,+2,35,1964-65
11,Córdoba,30.0,10,5,15,34,42,−8,25,1965-66
12,Córdoba,30.0,9,8,13,28,44,−16,26,1966-67
13,Córdoba,30.0,11,3,16,35,57,−22,25,1967-68
16,Córdoba,30.0,5,11,14,31,57,−26,21,1968-69
18,Córdoba,34.0,7,9,18,27,52,−25,23,1971-72
20,Córdoba,38.0,3,11,24,22,68,−46,20,2014-15
