position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
10,Almería,34.0,11,11,12,41,50,−9,33,1979-80
18,Almería,34.0,6,7,21,30,66,−36,19,1980-81
8,Almería,38.0,14,10,14,42,45,−3,52,2007-08
11,Almería,38.0,13,7,18,45,61,−16,46,2008-09
13,Almería,38.0,10,12,16,43,55,−12,42,2009-10
20,Almería,38.0,6,12,20,36,70,−34,30,2010-11
17,Almería,38.0,11,7,20,43,71,−28,40,2013-14
19,Almería,,[g],38,8,8,22,35,64,2014-15
