position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
14,Sporting Gijón,38.0,14,1,23,47,79,−32,43,2008-09
15,Sporting Gijón,38.0,9,13,16,36,51,−15,40,2009-10
