position,team,played,won,drawn,lost,goals_for,goals_against,goal_difference,points,year
19,Racing Santander,38.0,10,9,19,48,62,−14,39,2000-01
16,Racing Santander,38.0,13,5,20,54,64,−10,44,2002-03
17,Racing Santander,,[e],38,11,10,17,48,63,2003-04
16,Racing Santander,38.0,12,8,18,41,58,−17,44,2004-05
17,Racing Santander,38.0,9,13,16,36,49,−13,40,2005-06
10,Racing Santander,38.0,12,14,12,42,48,−6,50,2006-07
6,Racing Santander,38.0,17,9,12,42,41,+1,60,2007-08
12,Racing Santander,38.0,12,10,16,49,48,+1,46,2008-09
16,Racing Santander,38.0,9,12,17,42,59,−17,39,2009-10
